sex,c_age_cat,race_African-American,race_Caucasian,priors_count,juv_other_count,juv_misd_count,juv_fel_count,c_charge_degree,decile_score,c_length_of_stay,is_recid,two_year_recid
1,1,1,0,5,0,0,0,1,7,0.008749999999999999,1,1
1,1,0,1,4,0,0,0,0,1,0.0025,0,0
1,1,0,0,1,0,0,0,1,3,0.0025,1,1
1,2,0,0,1,0,0,0,1,1,0.007500000000000001,1,1
1,0,1,0,1,0,1,0,1,10,0.0,1,1
1,2,0,1,1,0,0,0,1,1,0.015,0,0
0,0,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
0,1,0,1,2,0,0,0,1,3,0.0,0,0
1,0,0,1,8,0,3,0,1,10,0.052500000000000005,1,1
1,1,0,1,2,0,0,0,1,2,0.00125,0,0
1,1,0,1,0,0,0,0,1,2,0.005,1,1
1,0,1,0,1,0,0,0,1,2,0.00125,0,0
1,1,1,0,3,0,0,0,1,5,0.0025,0,0
1,0,0,1,0,0,0,0,1,2,0.0025,1,0
1,0,0,1,0,1,0,0,1,6,0.01125,1,1
0,1,0,1,4,0,0,0,1,1,0.0025,1,1
1,0,1,0,1,0,0,0,1,2,0.008749999999999999,1,1
1,0,0,0,0,0,0,0,1,2,0.00125,0,0
1,2,1,0,3,0,0,0,1,4,0.00125,0,0
1,1,1,0,7,0,0,0,1,7,0.0975,1,1
1,0,1,0,1,0,0,0,1,6,0.02125,1,1
1,1,0,1,0,0,0,0,0,3,0.0175,0,0
1,2,0,1,3,0,0,0,1,1,0.0025,0,0
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
1,2,1,0,0,0,0,0,1,1,0.00125,0,0
1,1,1,0,17,0,0,0,1,7,0.058750000000000004,1,1
1,0,1,0,8,1,0,0,1,7,0.0025,1,1
1,0,0,1,1,0,0,0,1,9,0.0025,0,0
1,1,0,1,0,0,0,0,0,1,0.00125,1,1
1,1,0,1,1,0,0,0,0,8,0.00125,1,1
1,1,1,0,1,0,0,0,1,1,0.00125,0,0
1,0,1,0,2,1,0,0,1,3,0.0025,1,1
1,1,0,1,4,0,0,0,1,2,0.00375,0,0
1,1,1,0,4,0,0,0,1,3,0.0,0,0
0,1,0,0,0,0,0,0,0,3,0.01,1,1
1,1,0,1,0,0,0,0,0,5,0.0025,0,0
1,2,0,1,1,0,0,0,0,1,0.0025,1,1
1,1,0,0,2,0,0,0,1,3,0.01375,0,0
1,2,0,1,1,0,0,0,1,4,0.0025,0,0
1,2,1,0,1,0,0,0,0,4,0.00125,1,1
1,2,0,1,0,0,0,0,1,1,0.035,0,0
1,0,0,1,3,3,0,0,0,5,0.0025,1,1
1,1,1,0,1,0,0,0,1,1,0.00125,0,0
1,1,0,0,1,0,0,0,1,2,0.0025,0,0
0,1,1,0,10,0,0,0,0,7,0.005,1,1
1,1,1,0,10,0,0,0,0,8,0.00125,1,1
1,1,1,0,6,0,0,0,1,6,0.0025,1,1
1,1,1,0,0,0,0,0,1,1,0.0025,0,0
1,2,0,1,10,0,0,0,1,6,0.02875,0,0
1,1,1,0,1,0,0,0,1,9,0.00125,1,1
1,2,1,0,10,0,0,1,1,7,0.00625,1,1
1,1,1,0,4,0,0,0,0,1,0.00125,0,0
1,1,0,1,10,0,0,0,1,8,0.00125,1,1
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,1,0,3,0,0,0,0,10,0.0025,1,0
1,0,1,0,1,0,0,0,1,7,0.00125,1,1
1,2,0,1,0,0,0,0,1,7,0.03875,0,0
1,1,0,1,16,0,0,3,0,7,0.10250000000000001,0,0
1,0,1,0,4,3,1,0,1,6,0.0025,1,1
1,0,1,0,0,0,0,0,1,7,0.0025,1,1
1,2,0,1,0,0,0,0,1,1,0.00375,0,0
0,1,0,1,0,0,0,0,0,1,0.0025,0,0
1,1,0,1,0,0,0,0,1,3,0.06875,0,0
0,2,1,0,7,0,0,0,1,6,0.02375,0,0
1,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,0,1,0,0,0,0,0,6,0.00125,0,0
1,1,1,0,3,0,0,0,1,4,0.0025,1,1
1,0,1,0,1,0,0,0,1,6,0.00375,1,1
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,11,0,0,0,1,7,0.015,1,1
1,0,1,0,0,0,0,0,1,3,0.0025,0,0
1,2,1,0,10,0,0,0,1,6,0.055,1,1
1,0,1,0,4,0,0,0,1,8,0.00125,1,1
1,1,1,0,1,0,0,0,1,4,0.00125,1,1
1,0,1,0,0,0,0,0,1,2,0.00125,0,0
1,2,1,0,1,0,0,0,1,4,0.00125,0,0
1,0,1,0,0,0,0,0,0,9,0.00375,0,0
0,0,1,0,0,0,0,0,0,4,0.0025,0,0
1,2,0,0,0,0,0,0,0,1,0.0025,0,0
1,1,0,0,2,0,0,0,1,3,0.0025,0,0
1,2,1,0,16,0,0,0,1,6,0.08625000000000001,1,1
1,1,1,0,4,0,0,0,1,7,0.0375,0,0
1,1,1,0,8,0,0,0,1,6,0.0025,1,0
0,1,1,0,0,0,0,0,0,2,0.00125,0,0
1,0,1,0,1,0,0,0,0,5,0.00125,0,0
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,0,0,0,0,1,1,0.0025,0,0
0,1,1,0,0,0,0,0,1,2,0.00125,0,0
1,1,1,0,9,0,0,0,1,6,0.0025,1,1
1,2,1,0,1,0,0,0,1,5,0.00125,0,0
1,1,0,1,1,0,0,0,1,2,0.00375,0,0
0,1,0,1,0,0,0,0,0,3,0.00625,1,1
0,2,1,0,8,0,0,0,1,9,0.055,0,0
1,0,1,0,5,2,1,0,1,7,0.008749999999999999,1,1
1,1,1,0,13,0,0,0,1,1,0.00125,1,1
1,0,0,0,0,0,0,0,0,9,0.0025,1,1
1,1,1,0,8,0,0,0,1,2,0.0025,1,1
1,0,1,0,0,0,0,0,0,2,0.0025,0,0
1,0,1,0,1,0,1,0,1,9,0.0025,1,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,2,0,1,0,0,0,0,1,1,0.0925,0,0
1,1,0,1,1,0,0,0,1,2,0.36624999999999996,0,0
1,0,1,0,1,0,0,0,1,4,0.0025,1,1
1,1,0,1,5,0,0,0,1,8,0.0,1,1
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
0,1,0,0,0,0,0,0,1,1,0.00125,0,0
0,1,1,0,1,0,0,0,1,1,0.00125,0,0
0,1,1,0,0,0,0,0,1,1,0.00625,0,0
1,0,1,0,1,1,0,1,1,7,0.0025,1,1
1,1,0,1,0,0,0,0,1,2,0.0025,1,1
1,0,1,0,1,0,0,0,1,6,0.036250000000000004,1,1
1,2,0,1,1,0,0,0,0,1,0.00125,0,0
1,0,1,0,2,0,1,0,1,9,0.09625,0,0
1,2,0,1,33,0,0,0,1,9,0.30374999999999996,1,1
0,2,0,1,1,0,0,0,1,1,0.0025,0,0
1,0,1,0,1,0,0,0,0,7,0.035,1,1
1,0,1,0,4,2,0,0,1,8,0.00125,1,1
0,1,0,0,0,0,0,0,1,1,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.00375,0,0
1,0,0,0,0,0,0,0,1,1,0.0025,1,1
1,0,1,0,1,0,0,0,0,1,0.04125,0,0
1,1,0,1,4,0,0,0,1,2,0.0025,0,0
0,1,0,1,0,0,0,0,1,2,0.007500000000000001,0,0
1,1,0,1,14,0,0,0,1,9,0.00125,0,0
1,2,0,1,1,0,0,0,0,1,0.0025,0,0
1,1,1,0,15,0,0,0,1,5,0.0025,0,0
1,0,1,0,1,0,0,0,1,4,0.0025,0,0
1,2,1,0,1,0,0,0,0,1,0.00125,0,0
1,1,0,1,2,0,0,0,1,6,0.00125,1,1
1,1,0,1,1,0,0,0,0,6,0.0025,0,0
1,1,1,0,1,0,0,0,1,8,0.0025,1,1
1,1,1,0,18,0,0,2,0,10,0.0425,1,1
1,0,1,0,1,0,0,0,1,6,0.0025,1,1
1,1,0,1,1,0,0,0,1,2,0.00125,1,1
1,1,1,0,3,0,0,0,0,2,0.0025,0,0
0,1,1,0,14,0,0,0,1,8,0.0025,0,0
1,1,1,0,7,0,0,0,1,5,0.0025,1,1
1,1,1,0,20,2,2,0,1,9,0.0375,1,1
1,1,0,1,0,0,0,0,1,9,0.00125,1,1
1,0,0,1,0,0,0,0,0,2,0.00125,1,1
0,1,1,0,1,0,0,0,0,1,0.0,0,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,1,0,5,2,1,0,1,9,0.195,1,1
1,0,0,1,3,0,0,0,1,5,0.05,1,1
1,0,0,0,0,0,0,0,0,7,0.0025,0,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
0,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,1,0,0,0,0,2,0.0,1,1
1,1,1,0,1,0,0,0,0,5,0.00375,0,0
1,0,0,1,2,0,0,0,0,3,0.02,0,0
1,1,1,0,16,0,0,0,1,10,0.00125,1,1
1,1,0,1,0,0,0,0,1,1,0.01,0,0
1,0,0,1,1,1,1,0,0,3,0.00125,1,0
1,1,1,0,1,0,0,0,1,7,0.21125,1,1
1,1,0,1,0,0,0,0,1,4,0.0,0,0
1,1,0,1,0,0,0,0,1,1,0.0025,0,0
1,1,0,1,1,0,0,0,1,3,0.00125,0,0
1,1,0,1,1,0,0,0,1,4,0.00375,1,1
1,1,1,0,0,0,0,0,1,7,0.00125,1,1
1,1,1,0,7,0,0,1,1,6,0.03125,1,0
1,0,1,0,0,0,0,0,0,2,0.0025,0,0
1,0,1,0,8,0,0,0,1,7,0.0625,1,1
1,2,0,1,0,0,0,0,0,1,0.00375,0,0
1,2,1,0,0,0,0,0,0,1,0.00125,1,1
1,1,1,0,1,0,0,0,0,1,0.00125,0,0
1,1,0,1,0,0,0,0,1,2,0.0025,1,1
0,1,0,1,1,0,0,0,0,5,0.01375,1,1
1,1,0,1,9,0,0,0,0,4,0.0025,1,1
1,2,1,0,2,0,0,0,1,2,0.01,1,1
1,1,1,0,1,0,0,0,1,5,0.02875,1,1
1,1,1,0,2,0,0,0,1,4,0.02375,0,0
1,0,0,0,5,0,0,0,0,10,0.04125,1,1
0,0,1,0,4,1,3,0,0,8,0.00125,1,1
1,0,1,0,1,0,0,0,0,4,0.00375,0,0
1,1,0,0,3,1,1,0,0,1,0.00125,0,0
0,1,1,0,2,0,0,0,1,3,0.015,0,0
1,1,1,0,2,0,0,0,0,5,0.012499999999999999,1,1
0,0,1,0,0,0,0,0,0,2,0.00125,0,0
1,0,0,1,0,0,0,0,1,8,0.01,1,1
0,2,0,1,0,0,0,0,0,1,0.005,0,0
1,2,0,1,0,0,0,0,1,3,0.035,0,0
1,2,1,0,1,0,0,0,0,1,0.00125,0,0
1,2,1,0,3,0,0,0,0,3,0.0025,1,1
1,1,1,0,5,0,1,1,1,10,0.17125,0,0
1,2,0,1,1,0,0,0,1,2,0.0025,0,0
1,1,0,0,2,0,0,0,1,1,0.01125,0,0
0,2,0,0,2,0,0,0,0,1,0.0625,1,1
1,0,1,0,2,0,0,1,1,7,0.0025,1,1
1,0,1,0,5,0,0,0,1,8,0.04625,1,1
1,1,1,0,4,0,0,0,0,5,0.0025,0,0
1,0,1,0,1,0,0,0,1,3,0.02,1,1
0,1,1,0,7,0,0,1,1,3,0.0025,0,0
0,1,1,0,0,0,0,0,1,2,0.00125,0,0
0,1,1,0,3,0,0,0,1,6,0.012499999999999999,1,1
1,1,0,0,2,0,0,0,1,3,0.00125,1,1
1,2,0,1,0,0,0,0,0,1,0.0025,0,0
1,1,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,0,1,0,0,0,0,0,2,0.00125,0,0
1,2,0,1,0,0,0,0,0,1,0.00375,0,0
1,0,1,0,0,0,0,0,0,10,0.00125,0,0
1,2,1,0,22,0,0,0,0,5,0.0025,0,0
1,0,1,0,0,0,0,0,0,4,0.00125,0,0
1,1,1,0,9,0,0,0,1,10,0.24625,1,1
1,0,0,1,1,0,0,0,1,4,0.00125,0,0
1,1,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,0,0,0,0,1,6,0.00125,1,1
1,1,1,0,10,3,1,0,1,5,0.0025,1,1
1,0,0,1,0,0,0,0,1,3,0.0025,0,0
0,2,0,1,0,0,0,0,1,3,0.026250000000000002,1,1
1,2,0,1,2,0,0,0,0,1,0.00125,1,1
1,1,0,0,11,0,0,2,1,3,0.0025,0,0
0,0,1,0,0,0,0,0,1,8,0.0025,1,1
1,0,0,0,6,0,0,0,0,7,0.007500000000000001,1,1
1,1,0,1,0,0,0,0,1,3,0.00125,1,1
1,1,1,0,11,0,0,0,1,8,0.00375,1,1
1,0,0,1,5,0,0,0,0,4,0.00125,0,0
0,2,1,0,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,13,0,0,0,1,8,0.0025,1,1
1,2,0,0,0,0,0,0,1,1,0.00125,0,0
1,1,0,1,13,0,0,0,1,8,0.0425,1,1
1,0,1,0,5,0,0,0,0,5,0.00125,1,1
1,1,0,0,8,0,0,0,1,6,0.0025,0,0
1,0,1,0,0,1,0,0,1,3,0.0,1,0
1,1,1,0,8,0,0,0,1,1,0.00375,1,1
1,1,0,0,3,0,0,0,1,5,0.075,1,1
1,0,0,0,0,0,0,0,0,5,0.0025,0,0
0,1,1,0,13,0,0,0,1,6,0.0025,1,0
1,0,1,0,0,2,0,0,1,3,0.0175,1,1
1,0,1,0,0,0,0,0,1,4,0.00125,1,1
1,1,0,1,2,0,0,0,0,2,0.00125,0,0
0,1,1,0,5,0,0,0,1,9,0.00125,1,1
1,2,1,0,7,0,0,0,1,5,0.2275,1,0
0,0,1,0,0,0,0,0,1,6,0.0025,0,0
1,1,1,0,6,0,0,0,0,10,0.00125,1,1
1,1,0,1,3,0,0,0,1,6,0.0025,0,0
1,0,1,0,3,0,0,1,1,10,0.005,1,1
1,1,0,1,0,0,0,0,0,3,0.0025,0,0
1,1,1,0,1,0,0,0,1,1,0.01,1,1
1,1,0,0,1,0,0,0,0,1,0.00125,1,1
1,1,1,0,1,0,0,0,1,2,0.00125,1,1
1,1,0,0,1,0,0,0,1,1,0.00125,0,0
1,0,1,0,1,0,0,1,1,5,0.00125,0,0
1,1,0,1,3,0,0,0,1,9,0.0025,1,1
1,1,0,1,0,0,0,0,0,4,0.00125,0,0
1,1,0,1,0,0,0,0,1,1,0.0025,0,0
1,1,1,0,0,0,0,0,1,2,0.0025,0,0
1,1,0,0,0,0,0,0,1,1,0.00125,0,0
1,2,0,1,1,0,0,0,1,1,0.0025,0,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,2,1,0,14,0,0,0,1,8,0.0425,1,1
1,0,1,0,1,0,0,1,1,10,0.0025,1,1
1,1,0,1,6,0,0,0,0,7,0.01375,0,0
0,2,0,1,2,0,0,0,1,1,0.00125,1,1
1,1,1,0,7,0,0,0,1,3,0.00125,0,0
1,1,0,1,1,0,0,0,0,2,0.00125,0,0
1,2,1,0,7,0,0,0,1,7,0.00375,1,1
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,0,0,0,0,0,3,0.00375,0,0
1,1,1,0,0,0,0,0,0,7,0.0375,1,1
1,1,1,0,4,0,0,0,0,5,0.00125,1,1
1,1,1,0,0,0,0,0,1,1,0.05375,0,0
1,1,0,0,17,0,1,0,1,6,0.00375,1,1
1,0,0,1,2,0,0,0,1,5,0.00125,1,1
0,1,1,0,0,0,0,0,0,3,0.0025,1,1
1,2,0,0,2,0,0,0,1,2,0.00125,1,1
1,1,0,0,0,0,0,0,0,2,0.0025,0,0
1,1,0,0,8,1,1,0,1,5,0.0025,1,1
1,1,0,0,0,0,0,0,0,5,0.00125,0,0
1,0,1,0,1,0,0,0,1,3,0.00125,1,1
1,1,1,0,0,0,0,0,1,7,0.3025,1,1
1,2,1,0,2,0,0,0,1,1,0.0025,1,1
1,1,1,0,1,0,0,0,1,1,0.00375,0,0
1,1,1,0,12,1,0,0,0,9,0.01375,1,1
1,1,1,0,0,0,0,0,1,5,0.01,1,1
1,1,1,0,0,0,0,0,0,5,0.05375,0,0
1,0,0,1,0,0,0,0,0,2,0.0025,0,0
0,1,1,0,1,0,0,0,1,3,0.05625,0,0
1,1,0,1,4,0,0,0,0,2,0.04,0,0
1,2,0,1,1,0,0,0,1,1,0.00125,0,0
1,0,1,0,0,0,0,0,1,6,0.00125,0,0
1,1,0,1,0,0,0,0,1,6,0.0025,0,0
1,0,1,0,1,0,0,0,1,7,0.0025,0,0
1,1,0,1,7,1,1,0,0,9,0.00375,1,1
1,1,1,0,11,0,0,1,1,8,0.0025,1,1
1,2,1,0,0,0,0,0,0,1,0.0025,0,0
1,1,0,0,2,0,0,0,1,2,0.0025,1,1
1,1,1,0,1,0,0,0,1,1,0.00625,0,0
0,1,0,1,0,0,0,0,0,1,0.00125,0,0
0,1,0,0,7,0,0,0,1,2,0.008749999999999999,1,1
0,1,1,0,0,0,0,0,0,4,0.00125,0,0
1,1,0,0,0,0,0,0,0,2,0.00375,1,1
1,2,1,0,0,0,0,0,0,1,0.00125,0,0
1,1,0,1,2,1,0,0,0,4,0.0175,0,0
1,0,1,0,0,0,0,0,1,8,0.00125,0,0
1,1,1,0,3,0,1,0,1,5,0.00125,0,0
1,0,0,1,3,0,0,0,0,8,0.0025,1,1
1,1,0,1,19,0,0,0,1,6,0.0025,1,1
1,1,0,0,1,0,0,0,0,4,0.00125,0,0
1,1,1,0,1,0,0,0,1,7,0.00125,0,0
0,1,0,1,1,0,0,0,1,3,0.0025,1,1
1,1,0,1,3,0,0,0,1,8,0.018750000000000003,1,1
1,0,0,1,4,4,0,0,1,6,0.0,1,1
1,1,1,0,6,0,0,0,1,5,0.10625,0,0
1,0,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,1,0,2,0,0,0,1,5,0.0025,1,1
1,1,1,0,3,0,0,0,0,2,0.00125,1,0
0,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,0,0,1,0,0,0,0,1,2,0.0025,1,0
1,1,0,1,4,0,0,0,1,4,0.005,1,1
0,1,0,1,2,0,0,0,1,4,0.018750000000000003,0,0
1,0,0,1,3,1,0,0,1,4,0.052500000000000005,1,1
1,1,0,1,3,1,0,0,0,4,0.00125,1,1
0,2,0,1,0,0,0,0,0,1,0.0025,0,0
1,0,0,1,3,2,0,0,1,4,0.0,1,1
1,1,1,0,2,0,0,0,0,1,0.00125,0,0
1,1,1,0,0,0,0,0,1,1,0.2225,0,0
1,0,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,13,0,0,0,1,5,0.00375,0,0
1,1,1,0,6,0,0,0,1,6,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.005,1,1
1,0,1,0,0,0,0,0,1,5,0.0025,0,0
1,1,0,1,1,0,0,0,1,3,0.0025,0,0
1,0,0,1,0,0,0,0,1,5,0.04625,1,1
1,1,1,0,10,0,1,0,1,9,0.11750000000000001,0,0
1,2,0,1,1,0,0,0,1,3,0.00125,0,0
1,1,1,0,13,0,0,0,0,10,0.01,1,1
1,1,1,0,0,0,0,0,1,3,0.00125,0,0
1,0,1,0,1,0,0,0,0,4,0.00125,0,0
1,0,0,1,3,0,0,0,0,8,0.01125,1,1
1,1,1,0,8,0,2,0,0,10,0.005,1,1
1,2,1,0,0,0,0,0,1,1,0.0025,1,1
1,1,0,1,7,0,0,0,1,9,0.00125,1,1
1,1,0,1,6,0,0,0,1,6,0.33875,1,1
1,1,1,0,25,0,0,0,1,9,0.2325,1,1
1,2,1,0,9,0,0,0,0,8,0.00125,0,0
1,0,1,0,1,0,0,0,1,3,0.00375,0,0
0,1,0,1,1,0,0,0,0,1,0.00125,0,0
1,2,0,1,7,0,0,0,1,6,0.24375,1,1
1,1,0,1,2,0,0,0,0,1,0.00375,0,0
1,1,0,0,0,0,0,0,1,2,0.0025,0,0
0,0,0,1,0,0,0,0,1,6,0.00125,0,0
0,1,1,0,3,0,0,0,1,5,0.02125,0,0
1,1,1,0,0,0,0,0,1,2,0.00125,1,1
0,0,1,0,0,0,0,0,0,8,0.0025,1,1
1,0,1,0,0,0,0,0,0,4,0.0025,1,1
1,2,0,1,0,0,0,0,1,1,0.00625,0,0
1,2,1,0,8,0,0,0,0,6,0.00125,1,1
1,1,1,0,5,0,0,0,1,3,0.005,1,1
1,0,1,0,0,2,0,0,1,5,0.00125,0,0
1,0,0,1,3,0,0,0,0,8,0.045000000000000005,1,1
1,1,1,0,14,0,1,0,0,8,0.00125,1,1
1,1,1,0,5,0,0,0,1,6,0.00125,0,0
1,2,1,0,0,0,0,0,1,1,0.00375,0,0
1,0,1,0,0,1,0,0,1,9,0.00375,0,0
1,2,1,0,1,0,0,0,0,1,0.012499999999999999,0,0
1,0,1,0,0,0,0,0,1,4,0.00125,1,1
1,1,0,1,1,0,0,0,1,2,0.0025,1,1
0,0,0,1,1,0,0,0,0,5,0.00125,1,1
1,2,1,0,0,0,0,0,0,1,0.00125,1,1
1,1,1,0,13,0,0,4,1,10,0.04625,1,1
0,1,0,1,4,0,0,0,1,4,0.00375,1,0
1,0,1,0,0,0,0,0,1,7,0.015,0,0
1,2,0,1,10,0,0,0,1,4,0.00125,0,0
1,1,0,1,2,0,0,0,0,3,0.00125,1,0
1,1,0,1,7,0,0,0,1,9,0.0025,1,1
1,0,1,0,0,0,0,0,1,7,0.00375,0,0
1,1,0,1,0,0,0,0,1,3,0.00625,0,0
1,0,1,0,0,0,0,0,1,3,0.0,1,1
0,1,0,0,20,0,0,0,1,9,0.0025,1,1
1,1,0,1,0,0,0,0,1,5,0.01,0,0
1,2,0,1,0,0,0,0,1,1,0.0025,0,0
1,0,0,0,0,0,0,0,0,6,0.00125,1,1
1,2,0,1,0,0,0,0,1,1,0.00125,0,0
0,1,0,1,1,0,0,0,1,1,0.0025,1,1
1,0,1,0,9,1,1,0,0,10,0.0025,1,1
1,1,1,0,9,0,1,0,1,6,0.0025,1,1
1,0,1,0,3,1,1,0,0,8,0.00125,1,1
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
0,1,1,0,0,0,0,0,0,6,0.0025,1,1
0,1,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,1,0,22,0,0,0,1,9,0.10250000000000001,1,1
1,0,0,1,2,0,0,1,1,4,0.0025,0,0
1,1,1,0,8,0,0,0,0,6,0.012499999999999999,1,1
1,1,0,1,2,0,0,0,1,4,0.00375,0,0
1,1,1,0,7,0,1,0,1,3,0.0025,0,0
0,1,0,1,0,0,0,0,1,4,0.0025,1,1
1,1,1,0,10,0,0,0,1,10,0.04125,1,1
1,1,0,0,0,0,0,0,1,1,0.00125,0,0
1,1,0,1,2,0,0,0,1,5,0.00125,1,1
1,1,1,0,0,0,0,0,1,1,0.00125,0,0
1,0,0,0,1,0,0,0,1,6,0.0025,1,1
0,1,1,0,9,0,0,0,1,9,0.305,1,1
1,1,1,0,16,0,0,0,1,9,0.0025,1,1
1,1,0,1,3,0,0,0,1,4,0.0025,1,1
1,1,0,0,0,0,0,0,0,1,0.0025,1,1
1,1,0,1,4,1,1,0,1,8,0.0025,1,1
1,0,0,1,2,1,1,0,1,8,0.015,1,1
1,1,0,0,0,0,0,0,1,10,0.10125,0,0
1,1,1,0,5,0,0,0,0,5,0.0025,1,1
1,1,1,0,2,0,0,0,0,1,0.060000000000000005,0,0
1,2,1,0,9,0,0,0,1,9,0.045000000000000005,1,1
1,1,1,0,7,0,0,0,1,2,0.0025,1,1
1,1,0,0,0,1,0,0,1,3,0.0025,0,0
1,0,0,0,0,0,0,0,1,2,0.00125,1,1
1,1,1,0,0,0,0,0,0,3,0.00375,0,0
1,0,1,0,3,2,0,0,0,6,0.01,0,0
0,0,1,0,0,0,0,0,1,3,0.00125,0,0
1,1,0,1,2,0,0,0,0,1,0.0025,0,0
1,1,1,0,12,0,0,0,0,6,0.00375,0,0
1,0,0,1,0,0,0,0,1,5,0.00125,0,0
1,1,1,0,0,0,0,0,1,9,0.00375,1,1
1,0,0,1,0,0,0,0,0,2,0.00125,0,0
1,1,1,0,5,0,1,0,0,5,0.0025,0,0
1,0,1,0,1,0,0,0,1,4,0.00125,1,1
1,2,1,0,9,0,0,0,1,8,0.00125,0,0
1,2,0,0,0,0,0,0,0,1,0.0025,1,1
1,1,1,0,12,0,0,0,1,9,0.0,1,1
1,0,1,0,0,0,0,0,1,4,0.00125,0,0
1,0,1,0,4,0,0,0,1,8,0.00125,1,1
1,0,1,0,0,0,0,0,1,4,0.03875,1,1
1,1,0,0,1,0,0,0,0,9,0.00125,0,0
1,1,1,0,4,0,0,0,0,4,0.00125,0,0
1,0,0,0,0,0,0,0,0,3,0.00125,0,0
1,2,0,0,4,0,0,0,0,1,0.00125,1,1
1,2,0,1,2,0,0,0,1,1,0.02875,0,0
1,1,1,0,1,0,0,0,0,1,0.00125,0,0
0,0,0,0,0,0,0,0,1,5,0.00125,0,0
1,0,0,0,2,9,1,0,1,10,0.3025,1,1
1,1,0,0,5,0,0,0,1,2,0.0025,0,0
1,0,0,1,0,0,0,0,1,9,0.00125,1,1
1,2,0,1,1,0,0,0,1,1,0.0275,0,0
1,0,1,0,5,0,0,0,1,8,0.045000000000000005,0,0
1,1,0,0,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,3,1,1,0,1,10,0.39999999999999997,1,1
1,0,1,0,1,0,0,0,1,8,0.0175,1,0
1,0,0,1,1,0,0,0,1,5,0.007500000000000001,1,1
1,1,1,0,6,0,0,2,0,8,0.00125,1,1
1,1,1,0,14,0,1,0,0,7,0.026250000000000002,1,1
1,2,1,0,6,0,0,0,0,4,0.00125,1,1
1,1,1,0,7,0,0,0,1,9,0.005,1,1
1,0,1,0,1,0,0,0,0,6,0.0025,0,0
1,2,0,1,2,0,0,0,1,4,0.00375,0,0
1,1,1,0,22,0,0,0,1,9,0.0025,0,0
1,1,0,0,7,0,0,0,1,7,0.0025,0,0
1,0,1,0,1,0,0,0,0,3,0.0025,1,1
1,0,0,1,0,2,0,0,1,5,0.0,0,0
1,0,1,0,0,0,0,0,1,8,0.00375,1,1
1,1,1,0,4,0,0,0,0,10,0.06875,0,0
1,1,1,0,1,0,0,0,0,6,0.008749999999999999,1,1
1,2,1,0,24,2,0,0,0,8,0.04125,1,1
1,1,0,0,4,0,0,0,0,1,0.00375,1,1
1,1,1,0,0,0,0,0,1,9,0.00125,0,0
1,0,1,0,1,0,0,0,1,4,0.00125,0,0
1,1,0,1,0,0,0,0,1,1,0.0025,0,0
1,2,1,0,5,0,0,1,1,2,0.04,0,0
1,1,0,0,19,0,0,0,1,10,0.05375,1,1
1,1,1,0,2,0,0,0,1,2,0.00625,1,1
1,1,0,0,8,0,0,0,1,7,0.051250000000000004,1,1
1,0,1,0,2,0,0,0,1,8,0.008749999999999999,1,1
1,2,0,1,1,0,0,0,1,2,0.0425,1,1
1,0,1,0,0,0,0,0,1,6,0.0025,1,1
1,1,0,1,5,0,1,0,0,1,0.0025,1,1
1,0,0,1,0,0,0,0,1,2,0.0025,0,0
1,1,1,0,1,0,0,0,0,7,0.00125,1,1
0,2,0,0,0,0,0,0,1,1,0.00125,0,0
1,2,0,1,0,0,0,0,0,1,0.00125,0,0
1,1,0,0,4,0,0,0,1,1,0.02,1,1
0,1,1,0,3,0,0,0,0,6,0.00125,1,1
1,0,0,0,1,0,0,0,1,4,0.0025,1,1
1,1,1,0,2,0,0,0,1,9,0.20125,0,0
1,2,0,1,0,0,0,0,0,1,0.0025,0,0
1,0,1,0,1,2,1,0,0,5,0.00125,1,1
0,0,0,0,0,0,0,0,0,5,0.00125,0,0
1,0,1,0,3,0,0,0,1,8,0.115,1,1
